Crypto,Date,Open,High,Low,Close
LTC,5/20/22,71.07,73.11,66.77,68.45
LTC,5/19/22,67.72,72.5,64.66,71.07
LTC,5/18/22,71.5,74.16,66.26,67.72
LTC,5/17/22,67.99,73.72,66.88,71.6
LTC,5/16/22,70.55,71.68,64.92,67.87
LTC,5/15/22,66.33,70.82,65.92,70.44
LTC,5/14/22,68.45,70.3,64.12,66.33
LTC,5/13/22,63.22,73.02,61.42,68.49
LTC,5/12/22,65.74,69.4,52.16,63.33
LTC,5/11/22,79.18,82.71,65.58,65.73
LTC,5/10/22,80.48,85.02,73.47,79.18
LTC,5/9/22,95.06,95.44,77.81,80.77
LTC,5/8/22,96.06,96.3,91.58,95.06
LTC,5/7/22,96.07,97.31,95.22,96.06
LTC,5/6/22,96.96,98.36,93.16,96.15
LTC,5/5/22,106.53,106.84,94.89,96.96
LTC,5/4/22,98.48,107.05,97.79,106.53
LTC,5/3/22,100.2,101.8,97.52,98.04
LTC,5/2/22,99.0,101.23,98.34,100.2
LTC,5/1/22,99.28,99.92,94.2,98.88
LTC,4/30/22,99.79,101.52,98.88,99.28
LTC,4/29/22,103.91,104.32,98.52,99.79
LTC,4/28/22,100.13,104.28,99.77,103.94
LTC,4/27/22,99.14,101.84,96.43,100.13
LTC,4/26/22,104.19,105.41,98.49,99.14
LTC,4/25/22,104.85,105.61,98.6,104.19
LTC,4/24/22,106.31,106.58,103.78,104.85
LTC,4/23/22,106.08,107.21,104.98,106.31
LTC,4/22/22,107.25,108.59,105.5,106.08
LTC,4/21/22,112.58,114.41,107.37,107.49
LTC,4/20/22,113.32,114.15,110.82,112.58
LTC,4/19/22,110.22,113.72,110.13,113.28
LTC,4/18/22,111.06,111.89,105.37,110.22
LTC,4/17/22,110.86,115.09,110.75,111.06
LTC,4/16/22,111.12,113.95,110.22,110.92
LTC,4/15/22,106.94,112.74,106.94,111.12
LTC,4/14/22,110.11,112.22,106.05,106.82
LTC,4/13/22,103.46,110.47,103.38,110.11
LTC,4/12/22,104.05,105.73,101.82,103.43
LTC,4/11/22,114.3,114.38,103.1,103.96
LTC,4/10/22,111.72,114.43,111.3,114.3
LTC,4/9/22,113.27,113.46,109.89,111.65
LTC,4/8/22,113.97,115.23,111.03,113.29
LTC,4/7/22,114.55,114.9,110.26,113.97
LTC,4/6/22,124.36,124.96,112.97,114.55
LTC,4/5/22,124.1,127.2,123.27,124.14
LTC,4/4/22,126.95,129.52,121.37,124.09
LTC,4/3/22,125.3,128.12,123.82,126.77
LTC,4/2/22,125.29,128.28,124.14,125.3
LTC,4/1/22,124.87,126.33,119.26,125.32
LTC,3/31/22,132.01,132.83,121.76,124.87
LTC,3/30/22,128.9,134.05,126.31,131.91
LTC,3/29/22,131.35,132.0,127.1,128.9
LTC,3/28/22,127.24,132.54,127.01,131.35
LTC,3/27/22,125.02,127.59,123.47,127.1
LTC,3/26/22,124.31,125.51,122.08,125.01
LTC,3/25/22,126.34,127.72,121.79,124.31
LTC,3/24/22,121.86,126.39,120.33,126.31
LTC,3/23/22,121.53,124.41,118.75,121.86
LTC,3/22/22,116.18,123.66,115.53,121.53
LTC,3/21/22,114.94,116.67,113.27,116.26
LTC,3/20/22,113.91,118.25,111.47,114.94
LTC,3/19/22,112.16,114.72,111.55,113.91
LTC,3/18/22,110.47,113.0,107.93,112.3
LTC,3/17/22,110.03,111.57,108.75,110.47
LTC,3/16/22,107.41,111.72,105.75,110.03
LTC,3/15/22,102.57,108.54,102.57,107.39
LTC,3/14/22,104.26,105.48,101.04,102.57
LTC,3/13/22,105.77,107.26,103.72,104.19
LTC,3/12/22,104.6,108.06,104.32,105.77
LTC,3/11/22,102.56,106.91,99.91,104.6
LTC,3/10/22,106.73,107.14,99.9,102.56
LTC,3/9/22,99.42,109.31,99.33,106.73
LTC,3/8/22,98.09,101.75,97.88,99.42
LTC,3/7/22,104.11,104.47,96.4,98.09
LTC,3/6/22,104.75,105.7,101.43,104.18
LTC,3/5/22,101.42,105.3,99.01,104.75
LTC,3/4/22,110.61,112.65,100.94,101.42
LTC,3/3/22,111.23,112.91,108.32,110.23
LTC,3/2/22,111.52,114.58,109.44,110.98
LTC,3/1/22,110.68,115.85,110.19,111.87
LTC,2/28/22,102.68,110.59,101.4,110.58
LTC,2/27/22,109.09,109.09,101.31,102.96
LTC,2/26/22,108.37,114.41,106.66,109.09
LTC,2/25/22,105.06,108.46,101.75,108.22
LTC,2/24/22,107.21,107.45,91.84,105.36
LTC,2/23/22,105.9,111.41,105.67,107.21
LTC,2/22/22,105.15,107.58,100.36,105.9
LTC,2/21/22,109.98,114.61,105.37,105.37
LTC,2/20/22,114.9,115.79,108.63,109.98
LTC,2/19/22,115.21,117.15,113.24,114.9
LTC,2/18/22,117.3,122.56,114.88,115.32
LTC,2/17/22,128.62,129.2,115.06,117.3
LTC,2/16/22,129.27,132.52,125.61,128.62
LTC,2/15/22,123.54,132.44,123.54,129.27
LTC,2/14/22,126.31,126.87,121.54,123.54
LTC,2/13/22,124.38,128.79,123.55,126.31
LTC,2/12/22,126.53,127.65,121.12,124.38
LTC,2/11/22,136.37,137.23,125.76,126.53
LTC,2/10/22,139.63,143.81,134.55,136.24
LTC,2/9/22,133.44,140.96,132.3,139.65
LTC,2/8/22,136.86,142.97,130.59,133.44
LTC,2/7/22,124.83,139.75,124.05,136.64
LTC,2/6/22,122.52,127.9,120.96,124.84
LTC,2/5/22,119.19,123.8,118.49,122.52
LTC,2/4/22,109.33,119.46,108.83,119.28
LTC,2/3/22,108.52,109.69,105.51,109.33
LTC,2/2/22,115.26,116.9,107.39,108.34
LTC,2/1/22,109.1,115.79,108.36,114.86
LTC,1/31/22,108.15,111.25,104.43,109.1
LTC,1/30/22,111.37,112.17,107.49,108.15
LTC,1/29/22,109.08,112.12,107.81,111.38
LTC,1/28/22,105.06,109.97,104.47,109.13
LTC,1/27/22,105.05,109.86,103.01,105.06
LTC,1/26/22,106.91,116.49,105.04,105.04
LTC,1/25/22,109.94,110.23,105.35,106.91
LTC,1/24/22,108.02,112.66,97.87,109.92
LTC,1/23/22,110.08,111.88,105.64,108.06
LTC,1/22/22,114.84,116.9,96.99,110.16
LTC,1/21/22,133.35,134.1,110.16,114.32
LTC,1/20/22,137.2,142.78,133.96,133.96
LTC,1/19/22,142.45,143.69,133.35,137.2
LTC,1/18/22,147.34,153.28,138.84,142.45
LTC,1/17/22,146.52,153.81,144.34,147.5
LTC,1/16/22,148.0,149.0,143.5,146.52
LTC,1/15/22,145.01,150.47,144.06,148.0
LTC,1/14/22,136.6,146.29,136.04,145.14
LTC,1/13/22,140.54,142.27,134.76,136.6
LTC,1/12/22,131.14,142.05,130.99,140.62
LTC,1/11/22,126.68,133.52,125.8,131.14
LTC,1/10/22,132.02,132.39,121.25,126.68
LTC,1/9/22,129.73,132.55,128.04,132.02
LTC,1/8/22,132.48,134.63,125.36,129.85
LTC,1/7/22,136.39,136.95,126.42,132.51
LTC,1/6/22,136.29,137.98,130.0,136.56
LTC,1/5/22,147.6,149.76,136.05,136.43
LTC,1/4/22,147.33,151.48,145.75,147.64
LTC,1/3/22,150.5,151.75,146.16,147.43
LTC,1/2/22,149.95,153.17,148.02,150.5
LTC,1/1/22,146.15,150.83,145.91,149.95
LTC,5/31/23,92.04,92.68,87.98,89.64
LTC,5/30/23,91.41,93.25,90.56,92.04
LTC,5/29/23,90.31,92.28,90.24,91.4
LTC,5/28/23,88.7,90.53,88.29,90.31
LTC,5/27/23,87.81,88.75,86.95,88.69
LTC,5/26/23,85.4,88.25,85.27,87.81
LTC,5/25/23,85.72,86.23,83.1,85.41
LTC,5/24/23,90.83,91.86,84.74,85.7
LTC,5/23/23,90.95,93.02,90.46,90.83
LTC,5/22/23,91.69,92.74,89.87,90.96
LTC,5/21/23,91.99,93.35,91.29,91.8
LTC,5/20/23,91.47,92.78,90.69,91.99
LTC,5/19/23,90.56,93.26,90.26,91.44
LTC,5/18/23,94.38,94.57,89.26,90.56
LTC,5/17/23,89.5,94.99,89.25,94.38
LTC,5/16/23,87.73,90.43,86.25,89.5
LTC,5/15/23,82.65,88.5,82.38,87.7
LTC,5/14/23,80.7,84.03,79.79,82.65
LTC,5/13/23,79.6,81.03,79.6,80.68
LTC,5/12/23,80.06,81.43,77.43,79.6
LTC,5/11/23,81.88,81.96,78.64,80.06
LTC,5/10/23,79.54,82.0,77.28,81.75
LTC,5/9/23,77.0,79.92,76.83,79.54
LTC,5/8/23,84.28,85.29,75.41,77.01
LTC,5/7/23,83.82,84.49,83.11,84.28
LTC,5/6/23,88.73,89.43,81.21,83.82
LTC,5/5/23,88.06,89.7,86.32,88.73
LTC,5/4/23,87.05,89.81,87.05,88.06
LTC,5/3/23,88.12,88.62,85.54,87.05
LTC,5/2/23,86.18,89.07,86.0,88.12
LTC,5/1/23,88.53,88.95,85.21,86.18
LTC,4/30/23,90.76,91.42,87.93,88.53
LTC,4/29/23,89.63,91.61,89.38,90.76
LTC,4/28/23,89.85,90.45,87.79,89.63
LTC,4/27/23,88.12,90.7,86.97,89.8
LTC,4/26/23,91.36,93.96,84.69,87.95
LTC,4/25/23,88.15,91.71,87.3,91.36
LTC,4/24/23,86.14,88.92,85.76,88.07
LTC,4/23/23,86.93,87.13,84.55,86.14
LTC,4/22/23,84.63,87.12,84.61,86.99
LTC,4/21/23,88.29,91.01,84.78,84.78
LTC,4/20/23,93.3,93.42,87.2,88.29
LTC,4/19/23,101.34,101.94,92.64,93.3
LTC,4/18/23,98.44,103.03,97.74,101.34
LTC,4/17/23,101.2,101.71,97.44,98.44
LTC,4/16/23,96.27,102.16,95.3,101.2
LTC,4/15/23,96.48,96.97,94.91,96.27
LTC,4/14/23,94.19,99.25,93.4,96.49
LTC,4/13/23,91.96,94.6,91.74,94.25
LTC,4/12/23,94.72,94.76,90.98,91.96
LTC,4/11/23,92.65,97.0,92.63,94.72
LTC,4/10/23,90.14,93.37,89.97,92.59
LTC,4/9/23,89.99,90.93,89.24,90.14
LTC,4/8/23,90.07,91.47,89.33,89.99
LTC,4/7/23,90.71,91.55,89.15,90.07
LTC,4/6/23,92.32,92.7,89.86,90.71
LTC,4/5/23,93.21,95.0,91.2,92.32
LTC,4/4/23,91.17,94.01,90.03,93.21
LTC,4/3/23,91.49,95.81,90.47,91.62
LTC,4/2/23,92.25,94.56,90.54,91.48
LTC,4/1/23,89.61,94.22,89.36,92.25
LTC,3/31/23,89.42,90.22,87.53,89.54
LTC,3/30/23,92.08,93.23,86.86,89.42
LTC,3/29/23,88.35,92.9,88.29,92.08
LTC,3/28/23,88.83,89.53,85.62,88.31
LTC,3/27/23,92.86,94.4,87.97,88.9
LTC,3/26/23,90.6,94.77,90.6,92.86
LTC,3/25/23,90.76,94.12,89.37,90.51
LTC,3/24/23,93.11,95.89,89.15,90.67
LTC,3/23/23,86.15,94.67,85.74,93.17
LTC,3/22/23,81.93,86.7,79.5,86.59
LTC,3/21/23,80.51,83.63,76.88,81.92
LTC,3/20/23,84.33,85.5,78.86,80.51
LTC,3/19/23,84.82,86.51,82.36,84.37
LTC,3/18/23,82.87,88.01,82.51,84.84
LTC,3/17/23,77.83,84.97,77.83,82.87
LTC,3/16/23,76.25,80.0,75.71,77.83
LTC,3/15/23,83.71,85.78,75.39,76.25
LTC,3/14/23,81.54,88.41,79.48,83.81
LTC,3/13/23,73.62,83.46,72.72,81.54
LTC,3/12/23,69.05,73.93,67.84,73.93
LTC,3/11/23,71.48,74.55,65.28,69.05
LTC,3/10/23,75.29,76.78,67.96,71.48
LTC,3/9/23,83.29,84.9,75.16,75.48
LTC,3/8/23,85.52,86.66,82.7,83.3
LTC,3/7/23,87.65,88.91,84.13,85.52
LTC,3/6/23,90.26,90.61,86.61,87.69
LTC,3/5/23,88.11,91.74,87.54,90.26
LTC,3/4/23,89.63,90.79,87.74,88.11
LTC,3/3/23,95.06,95.53,86.29,89.63
LTC,3/2/23,97.52,98.26,93.96,95.09
LTC,3/1/23,93.53,98.24,93.36,97.52
LTC,2/28/23,93.48,95.98,93.16,93.56
LTC,2/27/23,95.08,96.0,92.56,93.59
LTC,2/26/23,91.99,95.52,91.99,95.05
LTC,2/25/23,91.04,92.6,90.45,91.99
LTC,2/24/23,94.18,95.24,90.07,91.13
LTC,2/23/23,93.79,96.22,93.5,94.18
LTC,2/22/23,92.46,95.53,91.69,93.82
LTC,2/21/23,95.86,96.79,91.7,92.41
LTC,2/20/23,98.42,98.58,94.55,95.86
LTC,2/19/23,99.49,101.42,96.76,98.42
LTC,2/18/23,100.52,101.87,98.76,99.49
LTC,2/17/23,101.64,101.8,98.35,100.82
LTC,2/16/23,101.62,105.5,100.5,101.64
LTC,2/15/23,95.31,102.32,94.85,101.58
LTC,2/14/23,89.33,95.93,89.23,95.3
LTC,2/13/23,92.14,94.9,88.27,89.33
LTC,2/12/23,94.59,94.76,92.19,92.19
LTC,2/11/23,93.21,94.72,92.78,94.59
LTC,2/10/23,91.47,94.16,90.26,93.21
LTC,2/9/23,98.81,99.43,90.09,91.35
LTC,2/8/23,100.18,102.27,96.96,98.81
LTC,2/7/23,97.18,100.76,95.29,100.18
LTC,2/6/23,95.57,97.9,94.94,97.21
LTC,2/5/23,99.2,99.28,94.93,95.57
LTC,2/4/23,99.44,101.25,98.35,99.2
LTC,2/3/23,98.01,100.7,97.52,99.41
LTC,2/2/23,98.02,102.37,97.97,98.12
LTC,2/1/23,93.25,99.11,92.81,98.02
LTC,1/31/23,90.46,96.14,89.63,93.16
LTC,1/30/23,96.9,96.98,89.01,90.46
LTC,1/29/23,88.64,97.61,88.43,96.8
LTC,1/28/23,88.51,89.89,87.06,88.64
LTC,1/27/23,87.35,88.96,85.93,88.5
LTC,1/26/23,91.52,91.9,86.95,87.35
LTC,1/25/23,88.1,91.26,85.54,91.11
LTC,1/24/23,90.6,91.4,87.65,88.02
LTC,1/23/23,87.51,93.03,87.01,90.6
LTC,1/22/23,90.2,90.2,86.67,87.45
LTC,1/21/23,88.85,91.58,88.31,90.25
LTC,1/20/23,83.9,89.35,83.05,88.94
LTC,1/19/23,83.51,84.49,81.76,83.9
LTC,1/18/23,87.08,88.36,81.92,83.57
LTC,1/17/23,86.34,89.37,84.67,87.04
LTC,1/16/23,87.9,89.15,84.3,86.34
LTC,1/15/23,87.76,88.7,85.65,87.9
LTC,1/14/23,86.66,91.1,85.39,87.76
LTC,1/13/23,85.27,86.8,83.67,86.66
LTC,1/12/23,82.4,86.46,81.13,85.27
LTC,1/11/23,81.54,83.81,79.95,82.4
LTC,1/10/23,81.14,82.85,79.49,81.54
LTC,1/9/23,76.45,83.46,76.38,81.13
LTC,1/8/23,76.48,77.17,75.18,76.45
LTC,1/7/23,75.6,76.81,75.51,76.48
LTC,1/6/23,74.59,76.09,72.62,75.61
LTC,1/5/23,74.83,76.22,73.71,74.59
LTC,1/4/23,75.32,77.83,74.42,74.83
LTC,1/3/23,75.45,76.26,73.67,75.32
LTC,1/2/23,71.19,77.37,70.1,75.45
LTC,1/1/23,70.27,71.45,68.96,71.19
LTC,12/31/21,147.73,152.64,143.76,146.12
LTC,12/30/21,148.47,149.9,143.08,147.73
LTC,12/29/21,145.95,150.85,145.03,148.47
LTC,12/28/21,158.94,159.86,144.75,145.95
LTC,12/27/21,156.99,161.25,154.82,158.96
LTC,12/26/21,162.31,162.33,153.39,156.93
LTC,12/25/21,162.13,163.69,159.05,162.31
LTC,12/24/21,163.79,166.92,160.76,162.13
LTC,12/23/21,157.0,165.09,153.26,163.34
LTC,12/22/21,155.66,159.91,153.19,157.0
LTC,12/21/21,153.2,156.27,149.31,155.66
LTC,12/20/21,153.97,157.36,145.43,153.05
LTC,12/19/21,148.99,160.5,147.63,154.1
LTC,12/18/21,146.4,150.18,142.99,148.87
LTC,12/17/21,151.38,151.38,141.57,146.56
LTC,12/16/21,154.51,156.55,149.63,151.38
LTC,12/15/21,150.41,154.99,141.42,154.66
LTC,12/14/21,145.7,151.75,143.1,150.41
LTC,12/13/21,159.87,160.65,142.89,145.7
LTC,12/12/21,155.92,162.71,153.48,159.96
LTC,12/11/21,152.89,159.57,146.03,155.92
LTC,12/10/21,154.54,159.64,148.85,153.0
LTC,12/9/21,164.42,167.0,152.41,154.54
LTC,12/8/21,161.01,169.57,156.85,164.42
LTC,12/7/21,159.46,165.86,158.56,161.05
LTC,12/6/21,155.49,160.3,141.59,159.25
LTC,12/5/21,162.55,166.66,148.54,155.49
LTC,12/4/21,189.49,190.3,134.52,162.55
LTC,12/3/21,206.11,207.94,180.9,190.11
LTC,12/2/21,207.56,210.06,200.47,206.11
LTC,12/1/21,209.15,217.72,205.72,207.42
LTC,11/30/21,206.99,219.0,197.72,209.15
LTC,11/29/21,197.55,209.53,194.17,207.13
LTC,11/28/21,193.98,197.87,182.81,197.55
LTC,11/27/21,197.98,201.08,191.01,193.98
LTC,11/26/21,221.91,225.47,190.45,198.58
LTC,11/25/21,210.79,229.69,210.36,221.91
LTC,11/24/21,214.52,218.49,206.37,210.79
LTC,11/23/21,208.54,214.99,205.74,214.52
LTC,11/22/21,227.05,227.75,205.65,208.59
LTC,11/21/21,226.14,230.25,219.77,227.05
LTC,11/20/21,217.44,227.78,213.42,225.97
LTC,11/19/21,205.1,221.31,199.88,217.2
LTC,11/18/21,226.42,232.2,200.15,205.09
LTC,11/17/21,233.6,235.17,218.97,226.42
LTC,11/16/21,263.17,265.63,224.75,233.51
LTC,11/15/21,272.66,281.32,259.32,263.42
LTC,11/14/21,257.05,273.49,248.64,272.15
LTC,11/13/21,252.3,263.99,245.45,256.87
LTC,11/12/21,265.2,282.6,244.45,252.31
LTC,11/11/21,256.3,274.12,251.1,265.2
LTC,11/10/21,269.56,295.35,254.62,257.59
LTC,11/9/21,225.33,274.4,224.62,269.7
LTC,11/8/21,201.71,229.58,200.63,225.33
LTC,11/7/21,196.91,201.76,196.91,201.71
LTC,11/6/21,197.18,201.26,191.56,196.91
LTC,11/5/21,201.54,204.09,197.01,197.34
LTC,11/4/21,208.45,208.81,196.58,201.54
LTC,11/3/21,200.34,209.3,197.38,208.51
LTC,11/2/21,193.41,204.68,192.66,200.64
LTC,11/1/21,191.55,200.58,188.3,193.32
LTC,10/31/21,191.73,195.08,186.85,191.46
LTC,10/30/21,194.6,198.5,189.24,191.73
LTC,10/29/21,192.4,196.52,188.71,194.6
LTC,10/28/21,183.75,194.36,178.0,192.48
LTC,10/27/21,196.18,204.88,174.12,183.8
LTC,10/26/21,194.46,197.39,190.62,196.18
LTC,10/25/21,189.54,197.12,189.12,194.46
LTC,10/24/21,195.11,199.6,185.47,189.51
LTC,10/23/21,192.67,197.42,188.22,195.1
LTC,10/22/21,198.44,201.37,190.61,192.67
LTC,10/21/21,207.18,214.45,195.88,198.44
LTC,10/20/21,186.08,209.11,185.87,207.35
LTC,10/19/21,185.18,191.46,183.32,186.08
LTC,10/18/21,178.9,187.42,178.8,185.05
LTC,10/17/21,186.44,187.88,177.33,178.9
LTC,10/16/21,192.17,192.28,185.14,186.72
LTC,10/15/21,179.54,192.63,176.87,191.41
LTC,10/14/21,176.2,185.89,175.95,179.54
LTC,10/13/21,172.18,178.67,167.84,176.17
LTC,10/12/21,175.73,179.43,166.74,172.11
LTC,10/11/21,178.37,185.17,173.22,176.0
LTC,10/10/21,181.11,183.84,176.6,178.37
LTC,10/9/21,175.31,182.76,174.69,181.11
LTC,10/8/21,179.96,183.38,174.51,175.38
LTC,10/7/21,181.43,186.93,173.43,179.96
LTC,10/6/21,174.66,182.86,164.0,181.43
LTC,10/5/21,168.08,175.4,166.0,174.66
LTC,10/4/21,171.0,171.54,161.55,168.08
LTC,10/3/21,170.89,174.9,166.02,171.0
LTC,10/2/21,166.14,172.63,164.78,170.89
LTC,10/1/21,151.23,167.17,151.22,166.14
LTC,9/30/21,143.34,154.37,143.01,151.23
LTC,9/29/21,144.32,149.82,139.99,143.34
LTC,9/28/21,147.75,149.85,142.27,144.32
LTC,9/27/21,152.57,154.91,147.19,147.75
LTC,9/26/21,151.34,153.47,142.37,152.57
LTC,9/25/21,151.36,155.97,149.06,151.7
LTC,9/24/21,163.6,166.38,142.04,151.37
LTC,9/23/21,160.36,164.72,157.45,163.6
LTC,9/22/21,151.32,161.8,145.0,160.36
LTC,9/21/21,158.4,162.04,150.56,151.32
LTC,9/20/21,177.01,177.62,153.88,157.87
LTC,9/19/21,179.69,181.6,174.69,177.01
LTC,9/18/21,179.0,185.51,178.07,179.69
LTC,9/17/21,182.14,190.15,178.25,179.14
LTC,9/16/21,184.23,195.11,181.75,182.28
LTC,9/15/21,181.48,185.96,179.61,184.39
LTC,9/14/21,183.36,187.87,176.31,181.51
LTC,9/13/21,177.74,236.12,171.03,183.08
LTC,9/12/21,182.45,185.83,175.37,176.94
LTC,9/11/21,173.4,186.0,171.27,182.45
LTC,9/10/21,180.39,187.27,171.54,173.5
LTC,9/9/21,179.87,188.64,176.85,180.39
LTC,9/8/21,177.6,188.52,169.9,180.19
LTC,9/7/21,222.69,223.38,164.33,177.04
LTC,9/6/21,225.73,232.41,216.78,222.69
LTC,9/5/21,214.16,229.23,210.76,225.28
LTC,9/4/21,212.33,225.07,207.03,213.97
LTC,9/3/21,187.74,217.63,180.08,212.41
LTC,9/2/21,180.11,187.6,179.55,187.6
LTC,9/1/21,171.88,180.82,168.91,180.18
LTC,8/31/21,175.01,175.27,165.76,171.64
LTC,8/30/21,175.48,177.81,167.8,175.01
LTC,8/29/21,172.78,182.76,172.78,175.48
LTC,8/28/21,175.07,177.0,171.54,172.83
